"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-24,"04:38:19",NA,NA,NA,NA,"04240173.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-24,"04:38:20",NA,NA,NA,NA,"04240174.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-24,"04:38:21",NA,NA,NA,NA,"04240175.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-24,"04:38:21",NA,NA,NA,NA,"04240176.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-24,"04:38:22",NA,NA,NA,NA,"04240177.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-08,"03:56:59",NA,NA,NA,NA,"04080499.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-08,"03:57:00",NA,NA,NA,NA,"04080500.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-08,"03:57:01",NA,NA,NA,NA,"04080501.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-09,"04:25:24",NA,NA,NA,NA,"04090505.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-09,"04:25:25",NA,NA,NA,NA,"04090506.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-09,"04:25:26",NA,NA,NA,NA,"04090507.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-24,"04:32:00",NA,NA,NA,NA,"04240808.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-24,"04:32:01",NA,NA,NA,NA,"04240809.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-04-24,"04:32:02",NA,NA,NA,NA,"04240810.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-19,"03:29:10",NA,NA,NA,NA,"06190548.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"23:34:45",NA,NA,NA,NA,"05110427.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-17,"04:16:12",NA,NA,NA,NA,"03170264.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-17,"04:16:14",NA,NA,NA,NA,"03170265.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-17,"04:16:14",NA,NA,NA,NA,"03170266.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-17,"04:16:15",NA,NA,NA,NA,"03170267.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-17,"04:16:16",NA,NA,NA,NA,"03170268.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-17,"04:16:16",NA,NA,NA,NA,"03170269.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-08,"04:02:16",NA,NA,NA,NA,"04080727.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-08,"04:02:17",NA,NA,NA,NA,"04080728.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-08,"04:02:17",NA,NA,NA,NA,"04080729.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-04-08,"04:02:18",NA,NA,NA,NA,"04080730.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-26,"22:57:00",NA,NA,NA,NA,"04260412.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-25,"22:58:47",NA,NA,NA,NA,"05250446.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-30,"12:22:08",NA,NA,NA,NA,"05300019.JPG",NA
"Leopardus tigrinus","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-06-02,"10:50:05",NA,NA,NA,NA,"06020022.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:27",NA,NA,NA,NA,"07030340.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:28",NA,NA,NA,NA,"07030341.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:29",NA,NA,NA,NA,"07030342.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:30",NA,NA,NA,NA,"07030343.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:31",NA,NA,NA,NA,"07030344.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:32",NA,NA,NA,NA,"07030345.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:33",NA,NA,NA,NA,"07030346.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:34",NA,NA,NA,NA,"07030347.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:35",NA,NA,NA,NA,"07030348.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:36",NA,NA,NA,NA,"07030349.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:37",NA,NA,NA,NA,"07030350.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-03,"08:25:38",NA,NA,NA,NA,"07030351.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-07,"08:39:24",NA,NA,NA,NA,"04070478.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-05-06,"17:22:37",NA,NA,NA,NA,"05060310.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-20",2021-07-16,"17:44:19",NA,NA,NA,NA,"07160398.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K09",NA,9.25863,-83.05029,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-14",2021-05-06,"17:22:50",NA,NA,NA,NA,"05060312.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:13",NA,NA,NA,NA,"04080482.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:17",NA,NA,NA,NA,"04080486.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:19",NA,NA,NA,NA,"04080487.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:20",NA,NA,NA,NA,"04080488.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:24",NA,NA,NA,NA,"04080489.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:26",NA,NA,NA,NA,"04080490.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:30",NA,NA,NA,NA,"04080491.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:54",NA,NA,NA,NA,"04080493.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:08:18",NA,NA,NA,NA,"06020093.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:08:20",NA,NA,NA,NA,"06020094.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:41:37",NA,NA,NA,NA,"06020719.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:41:38",NA,NA,NA,NA,"06020720.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:42:28",NA,NA,NA,NA,"06020722.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:42:31",NA,NA,NA,NA,"06020723.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-22,"05:22:11",NA,NA,NA,NA,"05220954.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-07,"12:27:10",NA,NA,NA,NA,"04070352.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-06,"16:19:26",NA,NA,NA,NA,"05060866.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-20,"16:42:51",NA,NA,NA,NA,"03200196.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-20,"16:42:53",NA,NA,NA,NA,"03200197.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"12:49:33",NA,NA,NA,NA,"03230216.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"13:02:08",NA,NA,NA,NA,"03230219.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"13:02:09",NA,NA,NA,NA,"03230220.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"13:02:10",NA,NA,NA,NA,"03230221.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"13:02:11",NA,NA,NA,NA,"03230222.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"13:02:12",NA,NA,NA,NA,"03230223.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-23,"13:02:13",NA,NA,NA,NA,"03230224.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-27,"13:42:38",NA,NA,NA,NA,"03270326.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-29,"09:39:12",NA,NA,NA,NA,"03290337.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-31,"08:18:41",NA,NA,NA,NA,"03310349.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:07:57",NA,NA,NA,NA,"06020072.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-07,"12:02:01",NA,NA,NA,NA,"04070479.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:11",NA,NA,NA,NA,"04080480.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:12",NA,NA,NA,NA,"04080481.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-20,"12:27:36",NA,NA,NA,NA,"06200554.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:08:03",NA,NA,NA,NA,"06020078.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-25,"13:44:56",NA,NA,NA,NA,"06250565.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-25,"13:44:58",NA,NA,NA,NA,"06250566.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-25,"13:44:59",NA,NA,NA,NA,"06250567.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:08:06",NA,NA,NA,NA,"06020082.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:08:07",NA,NA,NA,NA,"06020083.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"17:08:08",NA,NA,NA,NA,"06020084.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-08,"16:27:55",NA,NA,NA,NA,"04080494.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-10,"07:38:50",NA,NA,NA,NA,"04100518.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-10,"07:38:51",NA,NA,NA,NA,"04100519.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-10,"16:01:52",NA,NA,NA,NA,"04100522.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-10,"16:02:00",NA,NA,NA,NA,"04100523.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-13,"16:33:22",NA,NA,NA,NA,"04130573.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-13,"16:33:23",NA,NA,NA,NA,"04130574.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-13,"16:33:24",NA,NA,NA,NA,"04130575.JPG",NA
"Mazama americana","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-07,"10:09:49",NA,NA,NA,NA,"05070899.JPG",NA
