Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB078B,No,5.73562486,101.5082547,777805,634588,,1/15/2011,4/15/2011,2/5/2011,4:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB079B,No,5.73681282,101.5258207,779752,634728,,1/15/2011,4/17/2011,2/15/2011,20:04
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB079B,No,5.73681282,101.5258207,779752,634728,,1/15/2011,4/17/2011,2/25/2011,22:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB080A,No,5.73473034,101.5382178,781127,634504,,1/18/2011,4/13/2011,3/20/2011,1:58
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB080C,No,5.72792281,101.5385737,781169,633751,,10/16/2010,1/18/2011,11/9/2010,20:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB081C,No,5.73067744,101.5521608,782674,634062,,10/17/2010,1/18/2011,11/12/2010,2:52
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB081C,No,5.73067744,101.5521608,782674,634062,,10/17/2010,1/18/2011,12/11/2010,23:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB081C,No,5.73067744,101.5521608,782674,634062,,10/17/2010,1/18/2011,10/17/2010,19:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB083C,No,5.7281145,101.5952621,787452,633800,,10/20/2010,11/19/2010,11/3/2010,5:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB090A,No,5.71688803,101.5038507,777326,632513,,10/20/2010,1/15/2011,1/9/2011,21:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB090D,No,5.71245602,101.5124635,778283,632027,,1/15/2011,4/15/2011,4/12/2011,22:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/2011,4/1/2011,3/7/2011,4:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/2011,4/1/2011,2/11/2011,8:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/2011,4/1/2011,2/20/2011,7:24
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/2011,4/1/2011,1/19/2011,7:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093B,No,5.71911209,101.5631041,783893,632788,,10/17/2010,1/18/2011,12/4/2010,2:04
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093B,No,5.71911209,101.5631041,783893,632788,,10/17/2010,1/18/2011,12/4/2010,3:04
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB094A,No,5.71756043,101.5739202,785092,632622,,1/22/2011,4/15/2011,4/10/2011,6:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB095A,No,5.7213581,101.5962365,787564,633053,,10/20/2010,11/28/2010,10/24/2010,7:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB095A,No,5.7213581,101.5962365,787564,633053,,10/20/2010,11/28/2010,11/23/2010,19:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB095D,No,5.71117602,101.5991132,787888,631928,,1/21/2011,4/16/2011,4/14/2011,23:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB101A,No,5.69700038,101.4879955,775579,630305,,10/20/2010,1/20/2011,10/28/2010,6:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB101B,No,5.6990376,101.490927,775903,630532,,1/20/2011,4/17/2011,4/13/2011,6:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB104C,No,5.68629358,101.5410979,781470,629146,,10/14/2010,1/15/2011,10/30/2010,15:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB105A,No,5.69731847,101.5592375,783475,630374,,10/14/2010,1/15/2011,11/27/2010,15:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB105B,No,5.69674406,101.5635753,783956,630313,,1/15/2011,4/10/2011,2/15/2011,19:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB107A,No,5.70033461,101.5967605,787632,630727,,1/24/2011,4/18/2011,2/12/2011,7:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB118C,No,5.67424896,101.5783906,785609,627831,,10/22/2010,1/24/2011,1/19/2011,0:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB119A,No,5.68436072,101.5946832,787410,628958,,1/24/2011,4/18/2011,2/19/2011,5:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB006C,Yes,5.83367879,101.5044575,777337,645435,,8/13/2010,11/16/2010,11/21/2010,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB006C,Yes,5.83367879,101.5044575,777337,645435,,11/16/2010,11/21/2010,11/21/2010,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB006C,Yes,5.83367879,101.5044575,777337,645435,,2/16/2011,3/19/2011,11/21/2010,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/2010,11/17/2010,12/19/2010,15:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/2010,11/17/2010,2/27/2011,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/2010,11/17/2010,12/12/2010,4:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/2010,11/17/2010,11/23/2010,23:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/2010,11/17/2010,10/27/2010,1:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/2010,11/17/2010,11/14/2010,16:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/2010,2/18/2011,12/19/2010,15:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/2010,2/18/2011,2/27/2011,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/2010,2/18/2011,12/12/2010,4:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/2010,2/18/2011,11/23/2010,23:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/2010,2/18/2011,10/27/2010,1:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/2010,2/18/2011,11/14/2010,16:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/2011,3/31/2011,12/19/2010,15:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/2011,3/31/2011,2/27/2011,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/2011,3/31/2011,12/12/2010,4:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/2011,3/31/2011,11/23/2010,23:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/2011,3/31/2011,10/27/2010,1:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/2011,3/31/2011,11/14/2010,16:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/2010,11/19/2010,2/3/2011,1:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/2010,11/19/2010,11/29/2010,19:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/2010,11/19/2010,1/8/2011,17:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/2010,11/19/2010,12/6/2010,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/2010,11/19/2010,12/11/2010,6:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/2010,2/18/2011,2/3/2011,1:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/2010,2/18/2011,11/29/2010,19:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/2010,2/18/2011,1/8/2011,17:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/2010,2/18/2011,12/6/2010,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/2010,2/18/2011,12/11/2010,6:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/2011,3/31/2011,2/3/2011,1:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/2011,3/31/2011,11/29/2010,19:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/2011,3/31/2011,1/8/2011,17:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/2011,3/31/2011,12/6/2010,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/2011,3/31/2011,12/11/2010,6:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB013B,Yes,5.82165252,101.4208421,768078,644064,,8/10/2010,11/21/2010,12/28/2010,3:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB013B,Yes,5.82165252,101.4208421,768078,644064,,11/21/2010,2/21/2011,12/28/2010,3:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB013B,Yes,5.82165252,101.4208421,768078,644064,,2/21/2011,4/21/2011,12/28/2010,3:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,8/20/2010,10/5/2010,3/4/2011,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,8/20/2010,10/5/2010,10/20/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,10/5/2010,11/19/2010,3/4/2011,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,10/5/2010,11/19/2010,10/20/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,11/19/2010,1/1/2011,3/4/2011,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,11/19/2010,1/1/2011,10/20/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,1/1/2011,2/17/2011,3/4/2011,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,1/1/2011,2/17/2011,10/20/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,2/17/2011,3/31/2011,3/4/2011,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,2/17/2011,3/31/2011,10/20/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,9/28/2010,1/2/2011,9/30/2010,21:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,9/28/2010,1/2/2011,10/12/2010,20:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,1/2/2011,3/29/2011,9/30/2010,21:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,1/2/2011,3/29/2011,10/12/2010,20:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/2010,9/24/2010,9/2/2010,21:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/2010,9/24/2010,9/13/2010,22:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/2010,9/24/2010,9/16/2010,5:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/2010,9/24/2010,1/16/2011,20:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/2010,1/4/2011,9/2/2010,21:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/2010,1/4/2011,9/13/2010,22:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/2010,1/4/2011,9/16/2010,5:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/2010,1/4/2011,1/16/2011,20:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/2011,3/30/2011,9/2/2010,21:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/2011,3/30/2011,9/13/2010,22:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/2011,3/30/2011,9/16/2010,5:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/2011,3/30/2011,1/16/2011,20:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB042A,Yes,5.78509954,101.5051743,777440,640061,,8/13/2010,9/18/2010,9/18/2010,3:39
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB042A,Yes,5.78509954,101.5051743,777440,640061,,9/28/2010,12/25/2010,9/18/2010,3:39
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB042A,Yes,5.78509954,101.5051743,777440,640061,,12/25/2010,3/22/2011,9/18/2010,3:39
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,8/19/2010,9/24/2010,9/22/2010,6:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,8/19/2010,9/24/2010,8/27/2010,0:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,9/24/2010,12/22/2010,9/22/2010,6:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,9/24/2010,12/22/2010,8/27/2010,0:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,12/22/2010,3/19/2011,9/22/2010,6:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,12/22/2010,3/19/2011,8/27/2010,0:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB047D,Yes,5.78438951,101.6038493,788376,640031,,8/17/2010,10/3/2010,11/20/2010,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB047D,Yes,5.78438951,101.6038493,788376,640031,,10/3/2010,12/30/2010,11/20/2010,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB047D,Yes,5.78438951,101.6038493,788376,640031,,12/30/2010,3/29/2011,11/20/2010,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,10/1/2010,12/27/2010,10/19/2010,21:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,10/1/2010,12/27/2010,2/20/2011,21:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,10/1/2010,12/27/2010,3/5/2011,4:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,12/27/2010,3/27/2011,10/19/2010,21:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,12/27/2010,3/27/2011,2/20/2011,21:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,12/27/2010,3/27/2011,3/5/2011,4:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,10/30/2010,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,1/12/2011,7:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,10/20/2010,6:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,10/15/2010,23:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,10/12/2010,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,10/18/2010,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,3/17/2011,22:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/2010,9/30/2010,10/24/2010,7:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,10/30/2010,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,1/12/2011,7:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,10/20/2010,6:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/2010,12/27/2010,10/15/2010,23:53
